,DFT,ML
AJESAJ_FSR,0.23162800000000006,0.6572860614857916
BALFAV01_FSR,2.403319,1.991699528997799
NEGMOD_FSR,0.341604,0.5943263737567221
UKIWUI_FSR,0.483409,0.8693962085913114
SABWOK_FSR,0.974773,1.14115065030024
JENRUQ_FSR,0.378707,0.5907634167805398
CIHMEN_FSR,1.013056,0.9442298177557138
OMEYIP01_FSR,2.496271,2.239949937488273
BORNAY_FSR,3.712773,3.227434770201853
APIXIH_FSR,2.302076,2.5080783400793365
TALWAH_FSR,1.775888,2.61467078702551
CUMKOM_FSR,0.6924239999999999,0.7140576779354628
UGAYAE_FSR,1.630121,2.2809823419338198
JUPHEH_FSR,0.966737,0.8966646040986781
VUKGIS_FSR,0.8532879999999999,1.0596266836268171
GAHYUL_FSR,0.8418969999999999,0.8770838131750622
BUKYAJ_FSR,3.866396,3.3197189218887146
MUFVUF_FSR,0.976075,0.8719582480597117
CUNFOH01_FSR,2.178413,2.1361478208205185
KALREU_FSR,1.933649,2.2674877941436513
FADZIW_FSR,3.071905,2.654612698819083
OSOGEK_FSR,3.238503,3.245231932065952
EMAMIQ_FSR,1.468039,1.0761783689063833
DEJGOP_FSR,0.45295,0.802314879337974
OFOHEY_FSR,3.391763,3.2385489477455565
ECOZIH_FSR,1.996905,1.9119838736579595
SIFLEY_FSR,4.373983,3.919481895328321
METJIH_FSR,3.4653339999999995,3.3376367812708736
TARSOW_FSR,3.025129,3.4802143778787595
XILCEA_FSR,3.888417,3.9282968951586987
PALYAD_FSR,0.440237,0.827362251133632
SAYWUN_FSR,0.8828309999999999,0.8205403799061326
GUXCEI_FSR,2.559753,2.1742451119229074
RILWEQ_FSR,2.474533,2.402154266682274
EGUQOO_FSR,2.597409,2.5451614738799417
WORTII_FSR,2.669047,2.5322091217042164
JIZPOA_FSR,2.518506,2.0508076897528866
LOMFIC_FSR,2.647584,2.4215550166063853
OKOLUX_FSR,1.821484,0.7877827161785103
VALFOG_FSR,4.515823,3.42183908749944
MEWWET_FSR,2.735502,2.319329524206932
EDURUT_FSR,1.885063,1.880787979121088
XILXIB_FSR,4.092287000000002,4.352608588509533
JOFDOZ_FSR,2.930534,2.882953334700602
KENNAU_FSR,0.928038,0.8864492160198623
GUKCEW_FSR,1.951123,2.9685902243142728
CIWDIY_FSR,1.886614,2.4067909367894487
MUTNAR_FSR,2.7119720000000003,2.879865211954865
LAZVUF_FSR,3.3741440000000003,2.772661338847694
IYUBAG_FSR,0.8951379999999999,0.7370296651660269
LUSYOP_FSR,2.776472,2.389290163614552
ADUTID03_FSR,4.193959,4.233696101103263
ZIHLOU_FSR,2.3778900000000003,2.40982114065325
QEXBOL_FSR,3.81474,2.946622428260497
CUSVUI_FSR,1.522074,2.4193634934999704
UDUKUB_FSR,0.474199,2.19509510055172
TALQUV_FSR,2.2408490000000003,2.4738275156829843
MUHNOT_FSR,1.975022,1.6654932101747484
INOSOV_FSR,0.136668,0.6943238165924477
HEBTOA_FSR,5.184209,5.062980948373248
LUYZAH01_FSR,1.404532,1.086442371948321
KEQNOL_FSR,1.727577,2.2514138095428287
FOFGUD_FSR,2.33834,2.1104460256347615
LOXWEC_FSR,0.647717,0.7572422909258574
GICZIC_FSR,0.858218,0.8395086987533542
XUQDAP_FSR,4.279161,3.4468307486383125
FUQHOP_FSR,1.691796,1.241991725962695
FAPFUZ_FSR,2.061804,2.1885465785285376
WOBHAX_FSR,3.746615,3.7303385816568913
GENRUO_FSR,3.511628,3.453509888718603
GEYBIX_FSR,2.262927,2.4097604059972113
BEVSAY_FSR,3.253968,2.8397754692249855
KEKHOZ_FSR,2.272142,3.059109739750099
FIMJOC01_FSR,1.987247,2.4530653886792884
WOVMOJ_FSR,2.920042,2.4938144112773957
WOMCUY_FSR,2.523016,2.5055340089292386
EQIZAF_FSR,1.080804,0.9319016167307694
XIFXAM_FSR,2.990685,2.533839717450391
NEWCEA_FSR,4.566596,3.9228593690824844
IHUZAO_FSR,6.445777,5.5350858163239955
IWACOY_FSR,4.762881,4.242909545834927
VOYVIQ_FSR,1.261119,1.9452859677282142
PALZAE_FSR,2.339577,1.8690735808788475
YEJDAU_FSR,3.282006,2.7742518367629074
BEBLAY_FSR,2.542546,2.840959386655264
CUMBAO_FSR,4.632001,4.267534710242586
NIXRUK_FSR,2.85566,1.6254219182743697
SEDVEE_FSR,3.076172,2.5467353060599205
OBIXAA_FSR,3.2897160000000003,1.7219481395069494
ALIGOS_FSR,2.27136,2.553370962079981
IKENAP_FSR,2.910139,2.8580447462329976
TITTAU_FSR,1.418916,1.1033540270311768
BOFCEG_FSR,3.191211,2.685943099142218
JIPYOZ_FSR,3.662049,3.829368708572961
MUSGIQ_FSR,1.113175,0.8115565409153831
POFDUK_FSR,1.420005,2.434275471317541
HIPZEM_FSR,2.1401,1.9980151294444148
COLRUR_FSR,2.62531,2.7007611554227395
UNODAD_FSR,2.806315,2.7322904488538384
ALAJEE_FSR,0.901069,0.7859784985038232
IYOBUV_FSR,2.507973,2.4895943559466325
PASGAU_FSR,1.348793,1.267344256845199
COHBOS_FSR,1.819941,2.1867104953484677
JEBLIM_FSR,4.2702860000000005,3.7060884473284617
CAFSAE_FSR,2.9819,2.4394720090341124
TOZGOE_FSR,1.372656,1.9064120931948256
LAWRUY_FSR,2.157391,2.3003931041854813
UFIKAX_FSR,2.445888,2.5685326815918668
TMSNAC01_FSR,5.03848,4.7230009167214
MIVNAH_FSR,0.7039880000000001,0.5771538157569154
RAMROP_FSR,4.289135,4.15433143375585
PAZBEY01_FSR,0.907866,0.7928548632592545
VINWIB_FSR,3.1151150000000003,3.0403274917985144
EMINEU_FSR,4.622743,3.6334166366142213
XUCHOS01_FSR,1.382196,0.9108778501141934
AVUYAR_FSR,4.255104,4.028351944272995
LISBUL_FSR,3.4357,3.2126946833218426
QIVZAY_FSR,1.856535,2.6973005257706077
AVOGEZ_FSR,3.498731,2.9353670840802693
TUMTUQ_FSR,0.241871,0.5416769965651653
NIZJOY_FSR,2.364208,2.3606461039123143
ZEKKIM_FSR,3.093554,2.7549015070097482
IJEBIJ_FSR,2.203786,1.969493926250177
SOKDIH_FSR,0.975136,0.7320709376333134
COBZEB_FSR,0.519614,0.8441991453227047
FEPCIO_FSR,2.023527,1.8451658484005922
TEJZUD_FSR,1.7397740000000002,2.287285690434034
IQIWOU_FSR,2.06031,2.1171379433252575
QUTTEF_FSR,0.478437,0.778091050695366
QOFRUB_FSR,2.383904,2.3756157664790845
QOXFUE_FSR,3.660954,3.7570585404046284
JOGHUK_FSR,0.643617,0.6565316802890129
HATFAM_FSR,2.359326,2.506743164470773
DUVLOX_FSR,3.202919,3.86396391071996
DUHQON_FSR,0.953582,0.8352580552197075
VOJROC_FSR,2.847689,2.883233948797276
HUTWUQ_FSR,0.204251,0.611013981326396
ESATAU_FSR,1.963304,2.2348397555619695
XOMTIE_FSR,1.36911,1.181287488594748
NARRIK_FSR,3.114837,3.0708189962685815
FAXGUH_FSR,1.357378,2.094422452516607
DIPQIE_FSR,2.989608,3.341614542943958
KABTEO_FSR,0.76579,0.6928845399454708
VINNAJ_FSR,4.177215,3.5931075341972445
LOZVAZ_FSR,0.35385500000000003,0.6476943931724719
HOJJIB_FSR,1.7048419999999995,2.2231531530258515
PIVKAH_FSR,0.587971,0.775076074757159
SIBHUJ_FSR,0.585356,0.6934715326016043
WACMIZ_FSR,2.567516,2.785933278968681
QQQBNA11_FSR,2.879894,3.262888270111077
MIRRUB_FSR,0.327809,0.595956785306754
HOTCAW_FSR,1.718594,1.9837004772440077
LOPNOT_FSR,3.344874,3.296156365514225
KAKNOA_FSR,0.571034,0.7613500238901523
VIXVUV_FSR,3.155406,2.688649183075171
PERGIF_FSR,2.727991,2.5778929120241045
XUXRUD01_FSR,2.639769,2.5131174238045695
PEHGAM_FSR,2.332861,2.328097628573259
CIJSOF_FSR,0.645109,0.7747634440083306
ICOMIW_FSR,3.69912,2.9907590438055074
RAPBIT_FSR,3.759821,2.910764807533555
WEXCIN_FSR,3.421896,2.905553964362653
ODEJAI_FSR,2.139448,2.345980031628301
DACQEG_FSR,0.171646,1.2631362771805215
JUKVEQ_FSR,2.916125,2.6487096665814995
REQSIS_FSR,3.086536,3.134065197871383
HAMKIQ_FSR,3.649013,3.087748980247275
IWOQUI_FSR,0.626826,0.9888858392967741
ELESOE_FSR,2.138057,2.4494391244208025
LABTEO_FSR,3.257302,2.8921803526070313
URUJOH_FSR,1.29429,2.8660198606885317
AJIFIJ_FSR,4.267449,3.797449926368351
ADIQNI01_FSR,1.773938,1.4671697667732282
LALGAH_FSR,2.813699,2.796626414292396
VAMQAE_FSR,0.144738,0.2670935666087466
WERHOR_FSR,3.984908,4.266654148448158
VAZHOW_FSR,1.504193,1.6608484950033606
TOGLEG_FSR,0.68445,0.6989767536699674
OHESEB_FSR,3.312298,3.427383038645928
RUQPUQ_FSR,2.843197,2.2403908354558233
REFJAP_FSR,0.482164,1.0428837570883118
QIFNOI_FSR,2.800035,2.688486850512323
FOWJIL_FSR,2.4978860000000003,2.611996568150957
LEHRUN_FSR,2.539117,3.04273801600608
WOSDEN_FSR,0.7727569999999999,0.6632474481212114
HOYMIT_FSR,2.18558,2.3976876306852204
QAGWOL_FSR,1.289971,0.9495602658187785
PIFPIE_FSR,2.3442830000000003,2.224720892219927
QUVZOY_FSR,1.812454,2.0504393994612737
KUQXIE_FSR,2.725507,3.022391092409144
YECREE_FSR,0.934295,0.7569481587858284
ABOVOF_FSR,0.6444810000000001,0.8133202561715862
EDASEI_FSR,0.460745,0.6825681562591033
JOVWOG_FSR,3.275039,2.976023249051881
MUPKUE_FSR,1.1793280000000002,1.1587570314341225
EJODIS_FSR,2.1709080000000003,1.919820193968043
UDUXAT_FSR,1.752274,1.570802870842197
NACXUM_FSR,1.084863,1.3697594487940954
KOQJIL_FSR,2.85246,3.0272266017595513
BUXKUB_FSR,4.302423,4.093994577927276
GAPCEH_FSR,1.429791,1.2207366784395521
UJUJOZ_FSR,0.316062,0.8650342935091277
ADIZUJ_FSR,3.110386,2.798756726948916
KALHOU_FSR,1.138371,0.97612742110827
HEHLOY_FSR,3.427452,3.01713070100911
XAPVUH_FSR,3.37145,3.3507457188117407
QURYIM_FSR,2.055366,1.4306201259493818
ROTDUB_FSR,2.005207,1.638624783713876
NABTIT_FSR,3.1552830000000003,2.5707565340601235
NEGKIW_FSR,1.27975,2.4432919584454904
IFAXAR_FSR,2.633816,2.889885240835529
IJIBEK_FSR,0.872324,1.1440626745662144
RAWVUH_FSR,2.568396,2.2725071684429246
KOSKUA_FSR,1.071221,0.541009458406915
YOPYIL_FSR,4.782815,4.467387963306457
MIWGOP_FSR,3.802077,3.3397718412765203
IDEGOP_FSR,2.943835,2.750810353544061
HIRJOJ_FSR,2.846535,3.730741755701958
POCNAY_FSR,3.226394,2.6204078137745412
BIMDEI_FSR,2.04949,2.2035247947066487
TEBCOV_FSR,1.117372,2.4837289160344262
GOCVID_FSR,4.624667,4.16352418250767
OLAXEG_FSR,3.276644,2.4505930783310674
SINKIL_FSR,2.433613,2.9639581902537344
KIGMIY_FSR,0.693768,0.889846428717135
EPEGAI_FSR,1.673197,2.585278581178546
ONABUB_FSR,0.907097,0.7378554962553991
PANXOT_FSR,1.77805,2.390636295448747
WIMFON_FSR,4.72874,4.757686561675868
LEPKIB_FSR,4.482843,4.000676782955734
ABEWUB_FSR,2.136836,2.8007141855754174
RUPKUK_FSR,3.214881,2.925915234200307
RUFZID_FSR,0.203175,0.831218691112884
CEFDEY_FSR,2.759717,3.2236310471855134
SEYVAU_FSR,3.394242,2.6113936588044524
EXELOJ_FSR,2.218956,2.246762227398378
OBOQUU_FSR,0.823134,0.6734012485934979
SAPKUR_FSR,4.777955,4.420162208447266
MIGYAF01_FSR,2.878695,2.7118434785163856
WIGDUL_FSR,0.618818,0.9354580854134724
MOKQAG_FSR,2.93657,3.2833871960590493
RONGEI_FSR,3.074382,3.002982474418502
WOBNUX_FSR,2.685632,2.059558307243721
MUQJUF_FSR,3.066694,2.86864882562001
YEFKAY_FSR,2.735563,2.396626678958045
AMAJUU_FSR,2.582064,2.526788774576035
CAVTIE_FSR,4.100356,3.663721967993638
QEVNAH_FSR,1.494704,1.097043579094267
BEWFOY_FSR,5.033353,4.969896045946742
RUYFOH01_FSR,2.578489,2.6011244008136813
FAMBIG_FSR,2.589848,2.4903230440525252
ASISOK_FSR,1.759728,1.4238420550064745
ROLZAU_FSR,2.655219,2.8987724237127193
UFOFEC_FSR,4.035913,3.914704630327172
PIBHOY_FSR,4.692781,3.9349419252335025
HAJBIF_FSR,1.586008,1.899110731562276
UCAQOG_FSR,2.82093,3.0107502786451477
FAVNAU_FSR,3.385027,2.9052231433930302
UWIBAF_FSR,2.665468,2.33370714306054
JOJJIC02_FSR,0.377235,0.6045243409024508
BUQRUB_FSR,2.845689,3.12539702850502
UYOXOW_FSR,0.18617,1.6498169360564567
CEDYER_FSR,1.710919,2.296740307315929
KESSIL_FSR,1.595148,1.4943440679654714
AJOFAI_FSR,1.407433,2.294604901586389
TITHAH_FSR,1.235669,1.0073962099484088
NIYPIW_FSR,3.413472,2.5803868437950612
ALEQIS_FSR,3.300543,2.7836159482648384
TIVKUF_FSR,0.8543959999999999,0.8201985925488806
PAYMIN_FSR,4.4083760000000005,3.940566206806338
MAXXAL_FSR,0.60016,0.6243810479156267
QIYHAJ_FSR,2.445344,2.439200238023865
BUWWAT_FSR,2.554018,2.401176185795009
JUWRIE_FSR,1.956526,2.313377322586664
DUXSOF_FSR,0.773302,0.8866619730057579
BOVPOS_FSR,2.617063,2.981157221859185
PORKOY_FSR,1.073703,0.9252845104070602
KAJFUY_FSR,0.6972510000000001,0.9022888667773046
AKAXOA_FSR,0.713043,0.8103470302016751
QAWHAA_FSR,2.08613,2.6435322137797996
QEZQIX_FSR,1.821283,2.051322586508695
QAWBUN_FSR,3.13605,2.757097148722652
LALKEP_FSR,0.639284,1.0112493298685976
EMOTEG_FSR,3.145805,3.183022523416689
LERDAP_FSR,0.253391,0.945185019100574
LOFDUI_FSR,2.677037,2.6690229308074453
CAYKOE_FSR,2.4879290000000003,2.7576580386786773
WUQZOY_FSR,4.895509,3.7516731169585036
REVFII01_FSR,3.619329,3.6149670144722847
IKEZIH_FSR,1.13858,0.9964236971822285
HEVCIU_FSR,0.67684,0.794273593486551
SINSIU_FSR,1.033369,1.074242664866425
FOCSUN_FSR,0.740474,0.8635554254125708
AXOCAS_FSR,2.016738,2.3167882155493977
AYIVIO_FSR,2.6967380000000003,2.6980637238852196
MUPYEC_FSR,4.508015,3.6250124030981183
LINVAI_FSR,3.194043,2.9945898684115164
FAVZEJ_FSR,2.890181,2.6616356376739887
MALSIE_FSR,0.589529,0.5582496780499255
UJAVAD_FSR,2.6017240000000004,2.6472083491001825
REVFOO_FSR,4.342628,4.104249785780333
IPIJAT_FSR,2.468986,2.8027310712259386
UNOGOU_FSR,1.9976080000000005,1.8930196871234983
DORFOG_FSR,4.870128,4.5337230350543845
ZUQPOQ_FSR,2.77354,2.4358757111552176
RELVOU_FSR,3.29725,3.2754718177986746
KAYBIW_FSR,2.74782,2.787594909877626
NAVLOO_FSR,0.961629,1.0471535484784873
NAYYAQ_FSR,2.90305,3.0094610403513746
HIQPII_FSR,4.252841,3.598879860554156
FEWFIY_FSR,3.039108,2.5206480584191766
IRIFEW_FSR,3.019802,2.5993664372606275
XENCEZ_FSR,0.7794979999999999,0.5220832424861186
POSZED_FSR,1.059868,0.7571922367235686
NIGKAS_FSR,0.497188,0.6139360613788831
CETHOB_FSR,3.610077,3.324875303927687
UKUBIM_FSR,2.958285,2.5716350581701946
QIMBIZ_FSR,2.9595830000000003,2.85603548950656
TADBEH_FSR,1.49084,1.7491618728810678
QUMSAT_FSR,2.578476,2.7408586064982927
YAQMIO_FSR,2.203384,2.7079736619823613
BALFAV03_FSR,1.618139,1.991699528997664
RAMRIJ_FSR,4.740944,4.159184758372149
SUYGOJ_FSR,2.459759,2.344190547348102
LICZIH_FSR,2.367244,2.330255502011841
MOHLUR_FSR,0.795263,0.8387269924654586
CODWEA_FSR,2.655558,2.2421195409286763
FOQBAP_FSR,0.466309,0.7788892909677729
YARYEV_FSR,4.769673,4.571239288531807
EBEXEQ_FSR,3.5568980000000003,3.125244151500695
JIWSAK_FSR,3.16793,2.6063989546485953
FALKEL_FSR,2.656912,2.7175315755873193
PUGCAX_FSR,2.0969830000000003,2.5820275155366534
MUDBIY_FSR,2.4796150000000003,2.081236788669422
ZICKAZ_FSR,1.061186,0.9071458522553346
PIHSEF_FSR,4.670927,4.502947813316311
XUNHAQ_FSR,3.256159,2.7388167933013747
EQUHAZ_FSR,3.951135,4.2072903167084235
BUBZAB_FSR,2.060792,2.0804262536195974
QENHOG_FSR,1.23455,0.9181299170598685
ABPZCU01_FSR,1.005931,0.7954962736531961
PEFHUE_FSR,2.447106,1.709752720033281
RISBON_FSR,0.655796,1.9948201016728149
CAVFOX_FSR,1.534402,2.2916965299985286
VOTXEJ_FSR,3.301846,2.701219743898239
SUJPIX_FSR,0.7309180000000001,0.7941424760481333
UDOYUJ_FSR,0.912599,0.7112481791206324
NELXIL_FSR,2.618234,3.1835460435423855
CIJPAO_FSR,1.045293,1.0823799007493022
BIFYIA_FSR,0.948018,1.2129718000373444
HAXGUL_FSR,0.25698000000000004,0.4517341546399649
GAKLAG_FSR,4.504398,4.37914911816879
INOZIU_FSR,2.908737,2.5387823847394095
JAVJUM_FSR,1.950616,2.541288405275129
VOPWUT_FSR,3.425878,3.3923992118297157
BAQPEQ_FSR,0.784277,0.7909559700159967
GAXNEA_FSR,0.256314,0.3150772220373881
JUGMUV_FSR,2.247718,2.7452355034404583
EGUPIH_FSR,3.660192,4.083731651974254
UVEPAN_FSR,3.112299,2.4882928444031975
CODFEH_FSR,2.025203,1.6122324688931773
NUYWEK_FSR,3.157521,2.6803557412204633
DUVPAN_FSR,2.551599,2.506017157493993
VATVAO_FSR,1.966529,2.0045071639790457
EMADAX_FSR,3.205192,2.6995604445878136
COWKIJ_FSR,1.020466,0.9931738032784949
PETSEO_FSR,2.500742,2.106370806328071
CATPAL03_FSR,3.0690470000000003,3.3755150473935416
ZEKNUB_FSR,1.7675759999999998,2.5052404599750098
BIJXUP_FSR,1.125972,1.4125361662594962
DAWWUV_FSR,3.401949,2.7391835107577194
JUGQUX_FSR,0.719802,0.9292722161217721
CISJOE02_FSR,2.443478,2.5976953900482833
JUDQAC_FSR,2.642553,2.849909046418519
GOWZEZ_FSR,3.21713,2.9417808175026288
VEQZAV_FSR,0.870035,0.7184418230232517
AYODIC_FSR,1.408305,1.3477525457303798
QEKBEQ_FSR,1.710149,2.4336611674625708
LIDZAB_FSR,2.348743,2.9352929802628616
OSEMUV_FSR,2.17727,2.3627974646110026
HOZWUQ_FSR,3.866596,3.2127686029835907
DEGSIS01_FSR,0.936648,0.792091493553567
EKOFIU01_FSR,2.492576,2.8538469084169122
JAPJIU_FSR,2.3361560000000003,1.927190965230909
UNABAN_FSR,3.943759,3.3755239502526493
RAXDAX_FSR,1.84677,2.7558265820663337
HIGLIU_FSR,2.568611,2.529121921955973
MOHMUT_FSR,2.821134,2.6942481522553905
CECKED_FSR,3.138328,2.774211299243955
NENLIB_FSR,2.699714,2.6751745283299115
DUNLIJ_FSR,0.609326,0.7296750701044701
NOKGID_FSR,5.057729,4.810518548971719
PUFWEU_FSR,2.960319,2.749382826324183
GUJFIB_FSR,1.622433,2.36790408061246
GIWVAJ_FSR,2.921865,3.523878752292802
EROJUS02_FSR,3.322802,3.1328534430117614
NAMLAR_FSR,1.977372,1.5361539790481764
EGUMEY_FSR,1.105616,0.9311924949960009
NAHXEZ_FSR,2.309564,2.741086898752771
INEYIK_FSR,3.667801,3.083508994936551
TATCAV_FSR,2.846696,3.4663073681795566
JAMJOX_FSR,1.652734,2.3940583660910564
YELHAB_FSR,2.12872,2.1997501954082406
ACUBOP_FSR,3.0830740000000003,2.6770545857797217
KERWOW_FSR,3.067991,2.4350801924855006
NIHNAV_FSR,2.010587,2.4213431671485264
WONYOO_FSR,2.5899,3.1759408674316383
LECCED_FSR,4.9746,4.925653463187528
DEQDUB_FSR,1.479113,2.1660204676471793
COKNOH_FSR,0.26157,0.47757993987087843
HUVWEC_FSR,2.618513,2.0859756413268986
ADAVEJ01_FSR,3.418797,3.469972639057673
PEPWIR_FSR,4.317719,4.127642294073638
GAHZUN_FSR,1.16769,1.0699310004307527
TUVWAI_FSR,2.326164,2.1311082566032944
HOKYOX_FSR,1.369826,0.5828484057754366
OVEZAR_FSR,2.975512,2.8402076969556767
ESUVAP_FSR,3.0492790000000003,2.6014173398076608
HUHJAW_FSR,4.5517970000000005,3.9241794617846892
BONNIC_FSR,2.3742240000000003,2.8241358770476452
DIJCAB_FSR,2.2281150000000003,2.6650364495228196
SEBZIK_FSR,1.0254450000000002,0.7092699680643406
CUJZAJ_FSR,2.189161,2.6337098296045767
UZANAL_FSR,3.011925,2.6474825884033955
MEKDIQ_FSR,2.215973,2.4314905201597945
LEMPIC_FSR,1.686604,2.393034535490429
PAKTIF_FSR,1.545477,1.6290383075695836
HORWIU_FSR,0.903436,1.0580920961481795
ECAWIQ_FSR,0.966096,0.7497537724212862
KUDLAY_FSR,2.752746,2.454977702734574
HAWBUE_FSR,2.307954,2.4735065322698215
GALGAD_FSR,2.7857380000000003,2.5126646280744858
FADZEP_FSR,0.473325,0.7569057451693944
CEGWUH_FSR,1.918355,2.1375109583221388
BUWWIB_FSR,2.583702,2.471600570282959
MAYFOH01_FSR,0.940934,0.9039737077262746
GIMJIW_FSR,2.072321,2.6947246131327134
SIWVAW_FSR,2.912568,2.8128292812331033
LEHHIR_FSR,2.1718740000000003,2.40696694838757
EPOQUX_FSR,2.800841,3.46373768799198
DOHGEO_FSR,1.70597,2.5785237479061216
JEDJOR_FSR,2.943986,2.617833452780376
OXAZIY_FSR,1.808589,2.5091398053321683
ARACED_FSR,1.651323,0.8704373394358704
KAHMIQ_FSR,1.506194,1.1704571491989384
FEZWEO_FSR,2.9279,1.9382506110867617
DIDYUM_FSR,0.410297,0.7689115682001191
DEFVOB_FSR,3.228149,2.936832688888714
CUKZOY_FSR,0.835483,1.6143072211108578
BUBWAY_FSR,2.046171,1.8076786145453685
VAVKEK_FSR,3.4256910000000005,2.8238796823628807
LEZTIW_FSR,2.818273,3.9381898556346258
ISUJUD_FSR,0.813467,0.6553630259180263
COBLOV_FSR,2.166132,3.042088769875228
TOVDOZ_FSR,3.002191,2.651949117584671
QAWGON_FSR,2.21493,2.458494610571485
LAMKUH_FSR,1.939334,2.785646717048003
QEWMUD_FSR,2.177552,2.230004284487606
QUSLAS_FSR,2.421007,2.9592531666463557
JOFLAS_FSR,0.8799739999999999,0.9180190616490975
GOCMIW_FSR,2.250757,2.6218857423147774
DOQGIZ_FSR,0.018703,0.48319346751245007
LALXON_FSR,0.695125,0.5202996163659499
DOHFOW_FSR,3.576257,3.253241455611523
KOGZEM_FSR,2.284143,2.366306378632842
EFULUN01_FSR,0.858051,0.8705077505129495
MOBFOB_FSR,2.897851,2.987696795140401
KIBCAA_FSR,1.083221,1.3358257636786384
CIJSIZ_FSR,0.686141,0.738357519312828
QOXFEO01_FSR,0.061588,-0.08344013240633075
DEGGON_FSR,1.348683,0.9367502244696269
COBNUE_FSR,0.222451,0.8696671384047967
QUKTUM_FSR,0.582838,0.4609298232739292
POGQEI_FSR,3.006456,2.5910764758781113
WUZRIU_FSR,1.022146,0.8149123236342781
YEBKIB_FSR,1.537835,1.8217027826396155
QUMVOK_FSR,2.584303,2.5369791001860307
KIZXUM_FSR,1.067776,1.0661010889125997
GANLOY_FSR,2.366015,2.2195387666018362
TUZLOR_FSR,2.884969,2.884590683595043
MAFVUM_FSR,0.971416,1.5318459282199726
KIYMIQ_FSR,2.724056,2.78721841440899
MUXVIM_FSR,2.192197,2.0932952859553122
GIFTAS_FSR,3.280668,2.590062838031253
XIVLOE_FSR,4.688669,4.325390152974055
MIZLIR01_FSR,1.46617,1.1076651960966544
EBUPEY_FSR,0.650137,0.8168386941761199
DONNEA_FSR,2.798929,2.8236866728128938
EREYOQ_FSR,2.234483,2.6074397076256197
MOCHUI_FSR,3.448231,3.5451291430013327
XISCUY_FSR,2.230836,2.8161101587963273
WIQBEF_FSR,0.812458,0.8696206724948361
EXOBOJ_FSR,2.320487,2.7490284069218056
TUYFEA_FSR,2.507657,3.2924437851385058
RIMXET_FSR,1.8685,2.4272151788573773
EHEYOF_FSR,2.839146,2.6874968664121326
BAYTEB_FSR,1.097389,1.0154257888498108
KCLNLA01_FSR,0.620398,1.500253582096157
MEJQID_FSR,2.232467,2.685624574776446
ODISEA_FSR,2.7707490000000004,2.5427806312981485
IHANIP_FSR,2.201824,1.5488039814449106
KOQJEH_FSR,2.882075,3.0481319881904803
HOFZAD_FSR,1.03323,1.2647161162867402
INIPOM_FSR,2.315202,2.338671909423738
FAJLUA_FSR,1.716363,2.2442648594526613
UCEDEM_FSR,0.5104920000000001,1.025225951737724
COKPID_FSR,0.148035,0.23797120153230367
JISKUU_FSR,3.5877510000000004,2.846784552316876
EKISOH_FSR,2.819547,2.9685554143944515
GUDTIJ_FSR,2.853504,3.0344690299272052
MEKPOI_FSR,0.8821709999999999,0.9693920141160426
AMOZIM_FSR,3.077193,2.6687309899592897
VEFGUJ_FSR,1.7760029999999998,2.119546968238522
WODRAK_FSR,3.720646,2.9661731057958036
FADVUD_FSR,1.717743,2.495174122872257
ACATAB_FSR,0.623449,2.1160738637238836
BECRUX01_FSR,5.756215,4.984595785453678
FEHKUB_FSR,0.54061,0.40042327668401256
IGUBIX_FSR,1.41989,0.9275682097456048
BINROI_FSR,2.781028,3.148720691777795
FATJAN_FSR,0.451699,0.7460058349107541
YEKTAJ_FSR,0.181513,0.66243672125524
HIBQEQ_FSR,2.859328,2.199980939370601
KUYQEB_FSR,3.702488,3.3832239343603803
LUVZUX_FSR,0.8113859999999999,0.9389617880996042
MARHUI_FSR,1.281306,1.0058082635863244
LESJID_FSR,3.102306,2.6233254150097967
OGIQAY_FSR,1.085117,2.0965524265383078
PEFYAD_FSR,0.776027,0.5722125425814415
EBUQID_FSR,1.585681,1.8021413287667194
BEXTIJ_FSR,3.254299,2.58643222409116
CIJWID_FSR,4.790784,3.3108997121004293
HIGXOM_FSR,2.045551,2.3161651536382593
KALMOZ_FSR,0.5193949999999999,0.717798243979356
DAYWIM_FSR,1.572185,2.130918936476748
COXCOJ_FSR,2.297855,1.929000258211424
IDIGIN_FSR,3.093004,2.7527129523814438
YIQSOG_FSR,0.80378,0.7887314920860558
HEVXAI_FSR,3.297652,3.8245692791943924
KOBBOS_FSR,3.88475,3.5069618537490044
SUQVUX_FSR,3.194297,2.9941878518560756
ONIPIM_FSR,0.8867209999999999,0.9045707895849304
QEBRAS_FSR,2.630352,2.6839365634921997
BAXHUF_FSR,3.476356,3.45322104276989
KUFSUB_FSR,0.800366,1.0700368258792432
HAYQIK_FSR,2.909248,2.926392639062424
NABBEA_FSR,0.744583,0.749337946469133
ONUTIB_FSR,0.555686,0.7349816132664309
NIVTIW_FSR,2.964912,2.801025603026868
DIVFIZ_FSR,0.498518,0.8560179877088814
LALBOR_FSR,0.998147,1.1808655167728297
GIBRIV_FSR,0.963199,0.9855073195097646
DBUPCU_FSR,0.95065,1.291022588219505
HIFZOM_FSR,0.66913,0.8856309384936001
EKERES_FSR,0.629247,0.7458074616355717
PELTEG_FSR,4.549218,4.519451452501606
UDADAH01_FSR,2.526398,1.9746094954547306
FOWZIC_FSR,2.320775,1.945773872945658
TACDIL_FSR,1.2396120000000002,1.8190867801555228
LARLAT_FSR,3.2308,2.608450737639191
