MOF,ML,DFT
TAQJEA_FSR,2.8549649715423584,3.0111770629882812
GISMEC_FSR,1.5403059720993042,1.609447956085205
EKOMAT_FSR,1.688344955444336,1.673694133758545
GAJREQ01_FSR,3.0059330463409424,2.9555749893188477
IHOFOC_FSR,1.9909909963607788,2.0910911560058594
MEQFIA01_FSR,2.5000240802764893,2.3444855213165283
BUVKAG_FSR,2.7635750770568848,2.7886383533477783
UHUXAW01_FSR,1.270216941833496,1.1717228889465332
PAHRAS_FSR,2.8296968936920166,2.541749954223633
CIHRAN_FSR,0.9429910182952881,0.8935763835906982
KIHJOD_FSR,4.129055023193359,4.259971618652344
PARQEG_FSR,2.9900569915771484,2.878175973892212
XUYDIF_FSR,1.7851680517196655,2.3010902404785156
GAPQEW_FSR,3.3715620040893555,3.2266478538513184
YOCLAE_FSR,1.5301320552825928,1.292813777923584
NUHTER01_FSR,1.2520639896392822,1.4421074390411377
IWEQEG_FSR,2.365097999572754,2.3511080741882324
LINVIQ_FSR,3.180488109588623,3.076256513595581
JEVZUG_FSR,0.7523699998855591,0.7762324810028076
HIWHIE_FSR,2.5879878997802734,2.8502442836761475
NUNRAQ_FSR,3.6506290435791016,3.6627612113952637
UMOTEW_FSR,4.128612041473389,3.762559652328491
AQOROP_FSR,2.5060648918151855,2.7621700763702393
IGEFOP_FSR,2.0359621047973633,2.0714101791381836
FODJAL_FSR,0.7991899847984314,0.6806479692459106
RAVLUX_FSR,2.493303060531616,2.4001471996307373
OXAXAO_FSR,0.8330069780349731,0.9101176261901855
KEGYAX_FSR,2.0503249168395996,2.3672308921813965
SISKAI_FSR,2.481973886489868,2.5328147411346436
EYONIQ_FSR,2.4945108890533447,2.5503344535827637
GIGXIF01_FSR,1.8974649906158447,2.1702818870544434
UDUNIS_FSR,4.399406909942627,4.412280082702637
NINFUN_FSR,3.528670072555542,3.3105077743530273
NUWWIM_FSR,2.6464290618896484,2.8342337608337402
RIJZAO_FSR,2.0628459453582764,1.9231070280075073
XIDJUR_FSR,2.9061529636383057,2.972097396850586
FARNAP_FSR,1.8825180530548096,2.1277689933776855
NATCER_FSR,2.431981086730957,2.498745918273926
EZEQEH_FSR,1.7476550340652466,1.8575974702835083
XUYWOF_FSR,2.404989004135132,2.5020980834960938
XILSOC_FSR,3.5984768867492676,3.6362650394439697
NUSTAX_FSR,2.9984700679779053,3.1636340618133545
CORJIC_FSR,1.266374945640564,0.7207739353179932
LOFJUM_FSR,3.3916070461273193,3.3738839626312256
LATCIV_FSR,2.9247210025787354,2.888784170150757
FAVNAU_FSR,3.3850269317626953,3.286276340484619
CELVIA_FSR,1.6595760583877563,1.364245891571045
PIHPON_FSR,3.3866469860076904,3.354353904724121
YAMLIK_FSR,0.490539014339447,0.4917815923690796
ULIMOT_FSR,1.0863560438156128,0.8951066732406616
WUKQAW_FSR,2.08686900138855,2.172132968902588
PIHNUR_FSR,0.8744720220565796,0.7944849729537964
KEKWIH_FSR,4.430703163146973,4.526727676391602
OKOXAP_FSR,2.871994972229004,2.784773826599121
LAMRID_FSR,2.7146708965301514,2.6985249519348145
IMEZUW_FSR,1.2568490505218506,1.254659652709961
PIDTOO_FSR,2.317600965499878,2.305170774459839
FIMJIW_FSR,1.663794994354248,1.8612229824066162
OCACUR_FSR,0.44739899039268494,0.44129788875579834
ISATUS_FSR,2.3788039684295654,2.517563581466675
XOGGAD_FSR,0.8777809739112854,0.8161183595657349
YIMPAN_FSR,1.9349119663238525,1.9996198415756226
AXOBIA_FSR,5.381038188934326,5.580893516540527
DUXKIR_FSR,1.1294159889221191,1.5862536430358887
JIFXOM_FSR,4.768826007843018,4.833988189697266
FATCIO_FSR,1.3074250221252441,0.9180344343185425
PEFHUE_FSR,2.447105884552002,2.6625826358795166
CUBUTR02_FSR,0.8393340110778809,0.5482884645462036
BOQWEK_FSR,2.764677047729492,2.689602851867676
GODDAH_FSR,0.8823180198669434,0.9091730117797852
IQUBOM01_FSR,0.7243160009384155,0.7275174856185913
XEVBOQ_FSR,3.489361047744751,3.634828567504883
AVUXOE_FSR,2.686537981033325,2.6713860034942627
VUYCAU_FSR,1.672199010848999,1.8334349393844604
DUKPIJ_FSR,2.4811649322509766,2.4678986072540283
EBIBAU_FSR,2.9195070266723633,3.2448792457580566
POJQEL_FSR,4.311972141265869,4.270869255065918
DIGROC_FSR,0.8408979773521423,1.0422239303588867
IRIPEG_FSR,2.6381609439849854,2.6577696800231934
FIQBOW_FSR,2.9628660678863525,2.978304147720337
RAQNUS_FSR,2.907991886138916,2.837843179702759
JITVUE_FSR,4.453621864318848,4.4352827072143555
IYEWEO_FSR,2.6191000938415527,2.6278867721557617
AFOJIO_FSR,3.159475088119507,2.894906759262085
XOVPII_FSR,0.4127579927444458,0.37485289573669434
BUNFUM_FSR,2.5147271156311035,2.687136650085449
FELJAK_FSR,2.899951934814453,2.745535373687744
TATROY_FSR,2.332509994506836,2.311645746231079
BIHMAH_FSR,1.5927530527114868,1.554311752319336
UDOYIV_FSR,0.4890590012073517,0.4429152011871338
ETOFEZ_FSR,2.806166887283325,3.1137659549713135
UDULEM_FSR,0.5101810097694397,0.6108978986740112
LAZCEV_FSR,0.5853229761123657,0.946969747543335
LAMRUP_FSR,2.87369704246521,2.4766900539398193
ALILOY_FSR,2.3891689777374268,2.573786973953247
CUTCEB_FSR,0.5190719962120056,0.1573716402053833
AMORUQ_FSR,5.501479148864746,5.522313594818115
REQPOV_FSR,1.2805880308151245,2.0010428428649902
DITJEY_FSR,3.0086629390716553,2.68097186088562
RAHPUM_FSR,2.581744909286499,2.5603201389312744
MEFTEY_FSR,3.0564041137695312,3.2287087440490723
KACJOP_FSR,1.311640977859497,1.3883094787597656
ODEPOC_FSR,3.30173397064209,3.286668300628662
QEYWIB_FSR,3.813232898712158,3.909130096435547
GUXCIM_FSR,4.439321041107178,4.279304504394531
KAKTIA01_FSR,0.8572869896888733,0.8387506008148193
ACEGOG_FSR,3.610330104827881,3.6487183570861816
XEDCEO_FSR,1.0900959968566895,1.1745154857635498
BIPFOX_FSR,2.261270046234131,2.488868474960327
HAGXAP_FSR,1.2597769498825073,1.24245285987854
LIXXIB_FSR,3.934720039367676,4.018073558807373
ULABEO_FSR,2.8519270420074463,2.9067397117614746
EXEMAV_FSR,3.8377420902252197,3.7514796257019043
JITQOT_FSR,4.257608890533447,4.260237693786621
QOXFAK02_FSR,0.5042589902877808,0.5764033794403076
MOSSUI_FSR,1.9757280349731445,1.8744535446166992
BIKXIE_FSR,1.675389051437378,1.5754165649414062
GIFKUC_FSR,0.7404680252075195,0.6284419298171997
EKOYAF_FSR,2.4512810707092285,2.5126075744628906
HEWRIK_FSR,0.2428939938545227,0.40566766262054443
JECFOP_FSR,0.7137370109558105,0.7506588697433472
COKPAU_FSR,2.4551570415496826,2.546065330505371
QETBOJ_FSR,0.7905570268630981,0.6241055727005005
BIWDET_FSR,2.7202420234680176,2.4568166732788086
INIZEK_FSR,2.5213730335235596,2.498748302459717
CEFDEY_FSR,2.7597169876098633,2.6997556686401367
EFUFEQ_FSR,2.316230058670044,2.4424898624420166
DATYOM01_FSR,2.5771749019622803,2.2613911628723145
TUTQAB_FSR,2.9087400436401367,3.091763496398926
AJIGIK_FSR,4.1433000564575195,4.124757766723633
LERSAE_FSR,3.7941200733184814,3.822427749633789
LAJXIF_FSR,4.258831024169922,4.337944030761719
UTIBAC_FSR,2.001909017562866,1.6032222509384155
QUJJUB_FSR,0.8892499804496765,0.6921238899230957
BOSKAX_FSR,3.1765639781951904,3.274890899658203
XEVMAM_FSR,3.731616973876953,3.6632080078125
TEJHIB_FSR,2.7431249618530273,2.6613807678222656
NIQHIH_FSR,2.2559680938720703,2.2563629150390625
KOZFOW_FSR,0.641979992389679,0.7781423330307007
DOZBOK_FSR,3.4490160942077637,3.493044376373291
MIPWAJ_FSR,2.734747886657715,2.8160462379455566
YERGAG_FSR,0.9394639730453491,0.9970405101776123
CNPRCV_FSR,0.8664069771766663,0.8816918134689331
GOVFEC_FSR,1.3679879903793335,1.4955801963806152
ILECIM_FSR,3.462553024291992,3.5395894050598145
AFIPUB_FSR,2.5946249961853027,2.6534624099731445
VAJXAI_FSR,1.8761019706726074,2.058664321899414
DOBJIN01_FSR,2.573240041732788,2.547611951828003
OSIWOD01_FSR,3.1775569915771484,3.4212582111358643
COPACT02_FSR,1.2920620441436768,1.2556878328323364
CISJEU_FSR,3.6063730716705322,3.661133289337158
BENHEJ_FSR,3.4139010906219482,2.938582181930542
QOPLAI01_FSR,4.59711217880249,4.369876384735107
HUPTAP_FSR,1.746216058731079,1.3647243976593018
IXONUG_FSR,0.9297270178794861,0.8185111284255981
HAYLEB_FSR,0.14519500732421875,0.47315967082977295
IKEBUV_FSR,0.8379610180854797,0.7337750196456909
EDURED_FSR,1.6946059465408325,1.7589906454086304
APIXIH_FSR,2.3020761013031006,2.5019099712371826
QAYFUU_FSR,3.066679000854492,3.1541314125061035
CITTOR_FSR,3.826978921890259,3.8125991821289062
QARBUI_FSR,2.5126869678497314,2.001126527786255
AHAXOX_FSR,0.7808820009231567,0.7271099090576172
QIYYAZ_FSR,0.9143540263175964,1.075624704360962
ATEYAZ_FSR,2.2980639934539795,2.3286609649658203
JIQYIS01_FSR,1.5610469579696655,1.4740371704101562
CIKFUZ_FSR,3.2575199604034424,3.1952219009399414
DAQLOZ_FSR,1.7001579999923706,1.871342420578003
CISQUT_FSR,3.0449540615081787,2.93088436126709
KURKUE_FSR,0.9900959730148315,1.0754051208496094
CACQUU_FSR,2.691983938217163,2.640476942062378
FEPFIS_FSR,2.119436025619507,2.510449171066284
CUNVEN_FSR,0.9448450207710266,0.8032351732254028
QEFVEF_FSR,2.314253091812134,2.1733827590942383
XISFOX_FSR,1.7667160034179688,1.8161978721618652
MIZLIR_FSR,1.4942049980163574,1.3526958227157593
UGEPAX_FSR,0.6191800236701965,0.6377500295639038
EPIHAO_FSR,2.7816920280456543,2.9899826049804688
WEWHOY_FSR,3.0138471126556396,2.9489965438842773
RARLOO_FSR,3.61523699760437,3.6201589107513428
GOXSIV_FSR,0.14786800742149353,0.11161661148071289
CHLBZN_FSR,3.148375988006592,3.320357084274292
FIHYAY_FSR,3.3917880058288574,3.597414493560791
JORDEB_FSR,3.526036024093628,3.2773425579071045
XOCLOT_FSR,1.673535943031311,1.8124648332595825
BEDQUZ_FSR,2.6017448902130127,2.7863426208496094
NEMZOW_FSR,1.2403450012207031,1.3496826887130737
KENJUK_FSR,3.2598750591278076,3.3755173683166504
FADZIW_FSR,3.0714778900146484,2.8661861419677734
FIPWOS_FSR,4.340476989746094,4.266685485839844
GUJFIB_FSR,1.6224329471588135,1.5900276899337769
WEDLAV_FSR,2.7425639629364014,3.016739845275879
EFOZAC_FSR,0.5589349865913391,0.5783268213272095
TOQROH_FSR,0.12083499878644943,0.34755682945251465
QOCPOO01_FSR,0.434908002614975,0.5554159879684448
CIXNAZ_FSR,2.0934360027313232,2.361865997314453
RAQLOK_FSR,2.2535409927368164,2.7012789249420166
NEVZUM_FSR,2.939605951309204,2.7026753425598145
TEBDIQ_FSR,1.178778052330017,1.1587474346160889
QEPTAH_FSR,2.5010969638824463,2.4900002479553223
PAGQIY_FSR,2.8119640350341797,2.752056837081909
TOZHAT01_FSR,3.375462055206299,3.280733585357666
CUYREU_FSR,2.9752159118652344,3.0920705795288086
NUJTAN_FSR,2.9314239025115967,3.0940678119659424
KABTEO_FSR,0.7657899856567383,0.8662246465682983
ATOKOK_FSR,2.098381996154785,1.9786744117736816
IDEGOP_FSR,2.9438350200653076,3.0408968925476074
IVOWUM_FSR,2.698694944381714,2.6861770153045654
BOPVEI_FSR,3.313293933868408,3.4023399353027344
GIKQEY_FSR,3.6098010540008545,3.6996114253997803
AKEGUT_FSR,2.224229097366333,2.2826988697052
LIXDOM_FSR,2.6396970748901367,2.6939291954040527
GEDLOS_FSR,3.2704238891601562,3.180081367492676
OHETOL_FSR,2.32041597366333,2.1468451023101807
EJIRUM_FSR,3.175847053527832,3.0423097610473633
IJUBUK01_FSR,1.1252670288085938,1.192317247390747
SACPAQ_FSR,0.17181000113487244,0.5172386169433594
PANMOH_FSR,0.055316999554634094,0.26175081729888916
LATJUO_FSR,0.843949019908905,0.7158863544464111
GACHEX_FSR,2.8858449459075928,2.874382972717285
QOFREJ_FSR,0.6997500061988831,0.43969666957855225
PENZUF_FSR,1.695443034172058,1.8512513637542725
MAJCUX_FSR,2.7937440872192383,2.717787742614746
HADMIL_FSR,1.068161964416504,0.6903729438781738
NOBVOQ01_FSR,2.2265820503234863,2.0531394481658936
UFETEG01_FSR,0.62459397315979,0.9582016468048096
NICROI_FSR,1.6727269887924194,1.9476436376571655
EMAZAT_FSR,1.2212029695510864,1.206396222114563
IBUBIS01_FSR,0.24441200494766235,0.4444255828857422
UYUSAJ_FSR,3.1186280250549316,3.2444920539855957
XELQEL_FSR,1.39205002784729,1.4047831296920776
SAXLUB_FSR,2.210716962814331,2.0059049129486084
UWEBEF_FSR,0.45437198877334595,0.5919973850250244
CIVDIW_FSR,2.5633978843688965,2.5986225605010986
CUFGOB_FSR,2.545285940170288,2.854736089706421
TUJCAE_FSR,0.881829023361206,0.8941187858581543
ROLVOE_FSR,0.796163022518158,0.5641475915908813
CIZMOP_FSR,2.5875790119171143,2.7537050247192383
KOVRIY_FSR,2.560576915740967,2.5335545539855957
OMETEG_FSR,2.292479991912842,2.8639109134674072
CIZPIM_FSR,0.7473899722099304,0.8252149820327759
NUHDUQ01_FSR,3.7186379432678223,3.7330143451690674
GIFKUE_FSR,1.6787359714508057,1.4633333683013916
IQOVUG_FSR,2.9761109352111816,2.6958060264587402
RUDVAO_FSR,4.244749069213867,4.177762985229492
HEFXIZ_FSR,4.395720958709717,4.497617721557617
PYNICL01_FSR,0.8238869905471802,0.851012110710144
OHALIT_FSR,1.7163300514221191,1.4147140979766846
EKAPOW_FSR,2.245012044906616,2.256258726119995
FECDUN_FSR,3.1868650913238525,3.060617446899414
FIWBAO_FSR,3.1241040229797363,3.0361814498901367
OSAYEN01_FSR,4.252233028411865,4.064042091369629
ILAKUB_FSR,0.8679059743881226,0.8453720808029175
ADAPAX_FSR,2.7930428981781006,2.715927839279175
DOHBOS_FSR,1.9851080179214478,2.3363213539123535
ROJGUT_FSR,0.8484359979629517,0.9038187265396118
HADKEF_FSR,1.4833869934082031,1.5524368286132812
VOQVOO_FSR,0.9783130288124084,1.0716382265090942
RICLIA_FSR,0.8263429999351501,0.9909418821334839
EBIVUI_FSR,4.525664806365967,4.362945556640625
FOTPOV_FSR,0.9297800064086914,0.7970762252807617
DIMBUY_FSR,2.6108200550079346,2.5454158782958984
OHAJIR01_FSR,2.406054973602295,1.8932377099990845
BAKMOS_FSR,2.2583041191101074,2.6490988731384277
IBAGOI01_FSR,0.983476996421814,0.9954795837402344
INEQUP01_FSR,0.95278400182724,0.8996778726577759
KALPIW_FSR,2.634658098220825,2.7405214309692383
CEPDAF_FSR,3.274912118911743,3.259617328643799
WUBSIV_FSR,2.9691169261932373,2.771064281463623
TEYWOL_FSR,1.2370610237121582,1.134874701499939
CILDUX_FSR,3.286510944366455,3.2650794982910156
FONQOP01_FSR,3.21309494972229,3.170736074447632
OBODIU_FSR,3.1240499019622803,3.014127731323242
RUGHOS_FSR,4.585031032562256,4.47782039642334
CECROS_FSR,2.5880188941955566,2.526332378387451
RUSNAV_FSR,1.4247469902038574,1.792649745941162
CUXPAN_FSR,2.128856897354126,2.0318174362182617
CIJVOH_FSR,3.7209060192108154,3.9535346031188965
AHUXAD_FSR,2.4704599380493164,2.6773805618286133
PEVCID_FSR,0.4196400046348572,0.5427186489105225
LAGQAN_FSR,2.605381965637207,2.7242584228515625
XECFUI_FSR,2.2439489364624023,2.5022573471069336
CILDAD_FSR,1.4249249696731567,1.397271990776062
WATWIA_FSR,0.9182159900665283,0.9410312175750732
NAQWOT_FSR,2.0224270820617676,2.250805377960205
LEBYAU_FSR,1.842250943183899,2.104278087615967
YOSJOG04_FSR,0.6799579858779907,0.6229240894317627
ODIVUT_FSR,1.0266870260238647,0.6302433013916016
HUFJUN_FSR,0.6189280152320862,0.5950064659118652
OKOLAD_FSR,2.7785089015960693,3.049013137817383
FENBIM_FSR,1.0618350505828857,1.1916918754577637
COTTEM_FSR,3.6211159229278564,3.2446939945220947
ETCRBI_FSR,2.8315279483795166,2.6387863159179688
GOCTAV_FSR,0.7146779894828796,0.8276500701904297
FEJKAI_FSR,0.2339089959859848,0.16715717315673828
FIQPAZ_FSR,2.6366899013519287,2.6505916118621826
PEYHAF_FSR,0.9235460162162781,1.0844097137451172
UVAPAJ_FSR,2.746929883956909,2.884279251098633
XUYTES_FSR,4.985165119171143,5.06341552734375
NEQQAC_FSR,3.397608995437622,3.5940279960632324
UVUKUT_FSR,2.660444974899292,2.64947247505188
XUDSEU_FSR,2.8210089206695557,2.8896141052246094
REQKUV_FSR,2.0974879264831543,2.212364435195923
BESFUD_FSR,0.9708920121192932,0.9154922962188721
RIHJOJ_FSR,1.4070630073547363,1.3454262018203735
SUKREX01_FSR,2.991028070449829,3.0541906356811523
KACQAJ_FSR,2.099065065383911,2.034712076187134
IWIPEJ_FSR,1.2109060287475586,1.5557507276535034
HEFYUN_FSR,3.3902668952941895,3.4104256629943848
HUTTAR_FSR,2.2663960456848145,2.4919183254241943
MEHCOU_FSR,1.8089599609375,1.8559335470199585
GAKYAU_FSR,1.1533479690551758,1.110450267791748
DOHQIB_FSR,1.7744859457015991,1.6871172189712524
YIKJIO_FSR,2.778963088989258,2.588695526123047
HEFBEB01_FSR,1.2565009593963623,0.779329776763916
USEBOK_FSR,3.839071035385132,3.8725132942199707
IDULEB_FSR,3.826662063598633,4.13472843170166
CAYDOW_FSR,2.064517021179199,1.9599201679229736
REDWII_FSR,0.8623530268669128,0.8959388732910156
ROCVOX_FSR,1.6917920112609863,1.3745523691177368
JEBJUY_FSR,3.848763942718506,3.9796416759490967
QUJBIH_FSR,1.8328570127487183,2.049294948577881
QOBNOM_FSR,3.0309650897979736,3.1059818267822266
XORWEH_FSR,4.395500183105469,4.334406852722168
GOSMAE_FSR,2.4191689491271973,2.305354118347168
GAPNIX_FSR,2.1317789554595947,2.267854690551758
JABYUH01_FSR,0.6675500273704529,0.8285162448883057
BEGJIH_FSR,2.6462180614471436,2.789140462875366
WEMDOJ_FSR,3.0998570919036865,3.1783056259155273
FABJID_FSR,0.36733201146125793,0.7426637411117554
PEJVAD_FSR,0.9053559899330139,0.8910369873046875
CETGAK_FSR,2.098257064819336,2.410254955291748
OYERAM_FSR,5.2118239402771,5.236595153808594
BIKDUV_FSR,1.3481160402297974,0.755530595779419
HAHDUR_FSR,1.2363239526748657,1.077419400215149
SAHXIL_FSR,2.8580009937286377,2.767009735107422
NUYBIT_FSR,2.0053889751434326,2.1257059574127197
FADVUD_FSR,1.7177430391311646,1.9403215646743774
ULIBOG_FSR,2.444694995880127,2.672933340072632
HAWVOT_FSR,3.11783504486084,3.1647510528564453
NOBRUT01_FSR,0.9672949910163879,1.0711255073547363
AFOKUC_FSR,2.811527967453003,2.8029308319091797
HIHFAH_FSR,0.9181879758834839,0.9832794666290283
OCEROE_FSR,0.6915050148963928,0.7395280599594116
BEBLAY_FSR,2.542546033859253,2.644245147705078
TUBMIO_FSR,1.6590080261230469,1.764902114868164
VOPWUT_FSR,3.4258780479431152,3.40683650970459
XODZEX_FSR,0.5915290117263794,0.731450080871582
YICHEX_FSR,3.05891489982605,3.1933672428131104
WIZMUP_FSR,0.7777140140533447,0.9218704700469971
SAMSIL_FSR,1.5562909841537476,1.5373284816741943
IVOQEQ_FSR,0.795773983001709,0.8279999494552612
ATETIE_FSR,2.8333370685577393,2.63989520072937
LETDOE_FSR,2.2697510719299316,2.221200704574585
SUJFIN_FSR,2.1873528957366943,2.2845757007598877
RONXUP_FSR,0.3782069981098175,0.14887118339538574
VOFXIA_FSR,2.19938588142395,2.3431925773620605
KAZWUE_FSR,1.6562459468841553,2.1768882274627686
KOBQIE_FSR,3.0688440799713135,3.1274325847625732
MUQSEW_FSR,1.9648619890213013,1.884690761566162
LASXEK_FSR,3.0357298851013184,3.038907289505005
HASQUQ_FSR,2.8940470218658447,2.9757962226867676
GOHMUM_FSR,2.8835010528564453,3.013465642929077
NOQDII_FSR,1.98996901512146,2.038010835647583
AHIJOQ01_FSR,4.115596771240234,4.155007362365723
MUFHUR_FSR,3.4261739253997803,3.4490997791290283
KECGUV_FSR,0.3600209951400757,0.4676661491394043
VIWTUR_FSR,2.2177090644836426,2.125363826751709
WEXZIJ_FSR,2.7734599113464355,2.8997254371643066
PIQYAS_FSR,2.4065120220184326,2.4273979663848877
EHAFEZ_FSR,1.5771420001983643,1.4248034954071045
NAZGON01_FSR,2.5714609622955322,2.572033643722534
AZANEW_FSR,0.18751800060272217,0.6695044040679932
DEKZUQ_FSR,4.793475151062012,4.687090873718262
XESBUT_FSR,4.416802883148193,4.466131210327148
BIYLUS_FSR,1.6388150453567505,1.403083086013794
JAHKIP_FSR,3.0022449493408203,3.2179903984069824
AMUDUJ_FSR,0.45653700828552246,0.491396427154541
INIRUS_FSR,1.0413390398025513,0.9015167951583862
LIFXAA_FSR,3.370457887649536,3.3297460079193115
CEDMEF_FSR,3.0117039680480957,2.925530433654785
LALFEK_FSR,0.8763840198516846,0.8762384653091431
IVARAZ01_FSR,3.018311023712158,3.0176777839660645
YIDDUM_FSR,0.5155050158500671,0.7347897291183472
XEQMUB01_FSR,2.6564719676971436,2.853630781173706
OZAYIZ_FSR,1.6115330457687378,2.2978579998016357
NEFKUH_FSR,1.3804630041122437,1.4386062622070312
LISBEV_FSR,3.5626909732818604,3.379634380340576
IPANIX_FSR,3.9602420330047607,3.791130781173706
LAGRES_FSR,2.717003107070923,2.5881459712982178
BICHED_FSR,2.6716740131378174,2.581427574157715
QABGAB_FSR,5.477933883666992,5.321401119232178
VORTON_FSR,0.5601950287818909,0.6493253707885742
MICMAN_FSR,2.81571888923645,2.61969256401062
REWZEA_FSR,2.701617956161499,2.69771409034729
QIKDAR_FSR,0.7951989769935608,0.5724737644195557
EWAZAD_FSR,4.154116153717041,4.026917457580566
LUPZUS_FSR,2.441865921020508,2.591872215270996
BAYQAU03_FSR,3.9083940982818604,4.1675825119018555
SOHYEV_FSR,2.3476009368896484,2.459550142288208
HAMKOW_FSR,3.9667460918426514,3.5470705032348633
AJIJEI_FSR,2.896817922592163,2.9927210807800293
LOYREY_FSR,1.1547529697418213,1.1174243688583374
DAPYUP_FSR,2.0300519466400146,1.601315975189209
CATVID_FSR,1.732645034790039,1.7211949825286865
XELHUS_FSR,4.680281162261963,4.702116012573242
LEVNOS_FSR,1.8795009851455688,1.7089691162109375
ESINUR_FSR,0.814507007598877,0.7115616798400879
QUJPES_FSR,0.9016439914703369,0.8870182037353516
POYRUR_FSR,4.653547763824463,4.599099636077881
OCECUX_FSR,2.1483991146087646,2.119166851043701
MAQVAD_FSR,4.024950981140137,3.8823013305664062
VIFCIY_FSR,0.23274999856948853,0.44713878631591797
RIVREU_FSR,3.810170888900757,3.5969810485839844
MUJSAL01_FSR,0.7512320280075073,0.6290167570114136
QOBHIY_FSR,2.9271841049194336,2.856062889099121
OYIHIP_FSR,1.9629950523376465,1.945830225944519
EKAWUJ_FSR,1.0487060546875,0.7099366188049316
VOFQEN_FSR,2.7212979793548584,2.71441912651062
LAPROM_FSR,2.562150001525879,2.3537840843200684
BAZBUA_FSR,0.5052710175514221,0.4036036729812622
AROTEG_FSR,2.7661640644073486,2.6038355827331543
GOVYOH_FSR,2.7293291091918945,2.7619707584381104
DAMXAT_FSR,0.5938699841499329,0.7243862152099609
TISLAJ_FSR,3.336822986602783,3.284935712814331
EMADAX_FSR,3.2051920890808105,3.0665836334228516
DOPKOK_FSR,0.9154679775238037,0.9765397310256958
DINDUZ_FSR,4.002947807312012,3.930941104888916
NIFNIB_FSR,0.6523270010948181,0.7724326848983765
MUMBON_FSR,0.8625550270080566,1.085012674331665
DEYXOX_FSR,0.9308059811592102,0.6373724937438965
QAVBEW_FSR,0.307125985622406,0.1672450304031372
QEDMAQ_FSR,1.9872239828109741,2.300971746444702
EXIBUI_FSR,2.1035609245300293,2.278079032897949
EBANAY_FSR,2.996073007583618,2.8229665756225586
ODOFIW_FSR,0.8226829767227173,0.7001153230667114
SAXPIT_FSR,2.7738149166107178,2.8214144706726074
FAHMUY_FSR,2.728925943374634,2.859358072280884
RUWZAK_FSR,2.6618990898132324,2.7064528465270996
KIVZAR_FSR,0.621088981628418,0.48172473907470703
PIHSEF_FSR,4.670927047729492,4.812446117401123
ICEQUE_FSR,1.8399250507354736,1.5426158905029297
LIDQIA_FSR,3.1515989303588867,3.1060097217559814
JOCNUN_FSR,0.04309200122952461,0.4387251138687134
NIKBUF_FSR,2.2562859058380127,2.2409095764160156
KINDOC_FSR,3.451323986053467,3.405613899230957
BOLHEQ_FSR,2.3134870529174805,2.4307148456573486
XIVLOE_FSR,4.688669204711914,4.410299301147461
TESGIJ_FSR,3.3190810680389404,3.332965850830078
CENSUJ_FSR,2.7744860649108887,2.992619276046753
IYUCIP_FSR,5.0199761390686035,4.995624542236328
YIWCEO_FSR,2.7223761081695557,2.6363954544067383
GOJSED02_FSR,0.7939440011978149,0.8129606246948242
KAHMIR_FSR,4.078798770904541,4.0776753425598145
XUNTUX_FSR,2.8585100173950195,2.837380886077881
HUDQON_FSR,4.547800064086914,4.569080352783203
EBOSOG_FSR,0.43856799602508545,0.6721900701522827
SEZGUZ_FSR,1.6496429443359375,1.36055588722229
HIPZEM_FSR,2.1401000022888184,2.2169973850250244
GOJHUJ_FSR,2.3005969524383545,2.5902981758117676
EGOHEO_FSR,1.532588005065918,1.554509162902832
FEZWEO_FSR,2.9279000759124756,3.063493251800537
CUBMUJ_FSR,3.02994704246521,3.2491443157196045
PIJYOZ_FSR,3.5502820014953613,3.6409993171691895
GUHJOJ_FSR,2.0587449073791504,1.965452790260315
MOLROW_FSR,2.0754990577697754,2.2764992713928223
XUBZEB_FSR,2.3724000453948975,2.4911611080169678
HABGEX_FSR,1.8065619468688965,1.9865517616271973
HIFPAO_FSR,1.28615403175354,1.3760509490966797
GIYKAB_FSR,4.502886772155762,4.4732255935668945
ACUGEL_FSR,3.3197569847106934,3.0657272338867188
KESHIC_FSR,2.134799003601074,1.8829728364944458
HUSQIW_FSR,2.9963560104370117,3.01481294631958
BIRFIU_FSR,0.7305200099945068,0.9664623737335205
KARDUD01_FSR,2.553410053253174,2.6535866260528564
NEWZUM_FSR,3.3606009483337402,3.387302875518799
AMULOK_FSR,1.7111719846725464,1.4948058128356934
FOCTEY_FSR,2.8864169120788574,2.9207615852355957
WOBGOJ_FSR,2.7637619972229004,2.706829071044922
MEPGIY_FSR,0.9261239767074585,0.8192771673202515
ACODAA_FSR,0.04258200153708458,0.033097267150878906
CIKROF_FSR,0.94377201795578,0.8261033296585083
SARJAY_FSR,0.6682689785957336,0.8044559955596924
WODSAK_FSR,2.5946779251098633,2.5491974353790283
OGUROX_FSR,0.0814019963145256,0.20092391967773438
WECLIC_FSR,2.4995250701904297,2.4936776161193848
HACWIR02_FSR,0.3218480050563812,0.614182710647583
GOGCUB_FSR,2.6000289916992188,2.5958948135375977
UJATUV_FSR,2.575562000274658,2.8469009399414062
CECSAF_FSR,2.56795597076416,2.4765970706939697
HEXMII_FSR,3.2823359966278076,3.5152382850646973
UVUPIM_FSR,1.2024149894714355,1.1254593133926392
CAFUMT01_FSR,2.8231968879699707,2.896146774291992
MOMQIQ_FSR,2.748353958129883,2.8262531757354736
JIQHEZ_FSR,1.7266130447387695,2.3858447074890137
CESZIM_FSR,2.6846389770507812,2.59013295173645
